trigger_policy,quality_id,disturbance_family,severity,horizon,n,completion,progress,retries,wakes,false_wakes,late_wakes,wasted_wakes,thrash,trigger_precision,trigger_recall,cost_proxy,storage_reads,storage_writes,storage_bytes,storage_age,escalation_event,escalation_failure
EVENT_DRIVEN,Q09_HOSTILE,RESTRICTION_CHANGE,LOW,8,48,0.583333,5.916667,6.083333,1.583333,1.0,0.0,1.0,0.583333,0.291667,0.583333,36.125,1.583333,2.583333,428.958333,5.666667,1.583333,0.0
EVENT_DRIVEN,Q09_HOSTILE,RESTRICTION_CHANGE,LOW,12,48,0.75,10.25,5.75,1.75,1.0,0.0,1.0,0.75,0.375,0.75,37.875,1.75,2.75,457.125,7.0,1.75,0.0
FAILURE_THRESHOLD,Q00_CLEAN,AVAILABILITY_LOSS,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.5,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q00_CLEAN,AVAILABILITY_LOSS,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.5,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q00_CLEAN,AVAILABILITY_LOSS,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.5,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q00_CLEAN,AVAILABILITY_LOSS,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.5,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q00_CLEAN,AVAILABILITY_LOSS,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.5,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q00_CLEAN,AVAILABILITY_LOSS,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.5,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q00_CLEAN,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,16.5,1.5,0.0,0.0,8.0,0.0,1.5
FAILURE_THRESHOLD,Q00_CLEAN,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,16.5,1.5,0.0,0.0,12.0,0.0,1.5
FAILURE_THRESHOLD,Q00_CLEAN,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,16.5,1.5,0.0,0.0,16.0,0.0,1.5
FAILURE_THRESHOLD,Q00_CLEAN,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,12.5,1.0,0.0,0.0,8.0,0.0,1.0
FAILURE_THRESHOLD,Q00_CLEAN,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,12.5,1.0,0.0,0.0,12.0,0.0,1.0
FAILURE_THRESHOLD,Q00_CLEAN,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,12.5,1.0,0.0,0.0,16.0,0.0,1.0
FAILURE_THRESHOLD,Q00_CLEAN,POSE_SHIFT,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.5,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q00_CLEAN,POSE_SHIFT,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.5,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q00_CLEAN,POSE_SHIFT,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.5,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q00_CLEAN,POSE_SHIFT,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.5,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q00_CLEAN,POSE_SHIFT,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.5,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q00_CLEAN,POSE_SHIFT,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.5,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q00_CLEAN,RESTRICTION_CHANGE,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.5,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q00_CLEAN,RESTRICTION_CHANGE,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.5,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q00_CLEAN,RESTRICTION_CHANGE,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.5,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q00_CLEAN,RESTRICTION_CHANGE,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.5,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q00_CLEAN,RESTRICTION_CHANGE,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.5,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q00_CLEAN,RESTRICTION_CHANGE,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.5,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q01_RECALL75,AVAILABILITY_LOSS,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,28.25,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q01_RECALL75,AVAILABILITY_LOSS,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.875,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q01_RECALL75,AVAILABILITY_LOSS,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.083333,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q01_RECALL75,AVAILABILITY_LOSS,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.083333,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q01_RECALL75,AVAILABILITY_LOSS,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.875,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q01_RECALL75,AVAILABILITY_LOSS,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,44.875,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q01_RECALL75,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,15.458333,1.5,0.0,0.0,8.0,0.0,1.5
FAILURE_THRESHOLD,Q01_RECALL75,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,16.083333,1.5,0.0,0.0,12.0,0.0,1.5
FAILURE_THRESHOLD,Q01_RECALL75,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,15.875,1.5,0.0,0.0,16.0,0.0,1.5
FAILURE_THRESHOLD,Q01_RECALL75,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,12.083333,1.0,0.0,0.0,8.0,0.0,1.0
FAILURE_THRESHOLD,Q01_RECALL75,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,11.875,1.0,0.0,0.0,12.0,0.0,1.0
FAILURE_THRESHOLD,Q01_RECALL75,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,12.291667,1.0,0.0,0.0,16.0,0.0,1.0
FAILURE_THRESHOLD,Q01_RECALL75,POSE_SHIFT,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,28.458333,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q01_RECALL75,POSE_SHIFT,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.875,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q01_RECALL75,POSE_SHIFT,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,44.666667,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q01_RECALL75,POSE_SHIFT,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,28.875,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q01_RECALL75,POSE_SHIFT,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.083333,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q01_RECALL75,POSE_SHIFT,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,44.666667,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q01_RECALL75,RESTRICTION_CHANGE,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,28.666667,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q01_RECALL75,RESTRICTION_CHANGE,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.083333,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q01_RECALL75,RESTRICTION_CHANGE,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.083333,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q01_RECALL75,RESTRICTION_CHANGE,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.083333,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q01_RECALL75,RESTRICTION_CHANGE,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.083333,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q01_RECALL75,RESTRICTION_CHANGE,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.083333,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,27.416667,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.458333,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,44.875,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,28.458333,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.458333,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q02_RECALL50,AVAILABILITY_LOSS,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,44.041667,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,15.25,1.5,0.0,0.0,8.0,0.0,1.5
FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,15.25,1.5,0.0,0.0,12.0,0.0,1.5
FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,15.041667,1.5,0.0,0.0,16.0,0.0,1.5
FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,11.25,1.0,0.0,0.0,8.0,0.0,1.0
FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,11.875,1.0,0.0,0.0,12.0,0.0,1.0
FAILURE_THRESHOLD,Q02_RECALL50,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,11.458333,1.0,0.0,0.0,16.0,0.0,1.0
FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,28.458333,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.458333,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,44.25,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,28.458333,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.458333,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q02_RECALL50,POSE_SHIFT,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,43.833333,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,28.041667,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.666667,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,44.458333,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,28.458333,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.458333,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q02_RECALL50,RESTRICTION_CHANGE,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,44.875,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,27.416667,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.041667,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,44.458333,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,28.041667,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,35.833333,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q03_RECALL25,AVAILABILITY_LOSS,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,43.625,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,14.625,1.5,0.0,0.0,8.0,0.0,1.5
FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,14.625,1.5,0.0,0.0,12.0,0.0,1.5
FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,14.416667,1.5,0.0,0.0,16.0,0.0,1.5
FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,10.416667,1.0,0.0,0.0,8.0,0.0,1.0
FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,11.458333,1.0,0.0,0.0,12.0,0.0,1.0
FAILURE_THRESHOLD,Q03_RECALL25,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,10.625,1.0,0.0,0.0,16.0,0.0,1.0
FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,27.208333,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.25,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,43.416667,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,28.25,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.25,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q03_RECALL25,POSE_SHIFT,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,43.833333,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,27.208333,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.041667,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,43.625,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,27.625,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,36.041667,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q03_RECALL25,RESTRICTION_CHANGE,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,44.041667,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.5,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.5,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.5,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.5,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.5,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q04_DELAY1,AVAILABILITY_LOSS,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.5,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,HIGH,4,48,1.0,5.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,16.5,1.5,0.0,0.0,8.0,0.0,1.5
FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,HIGH,8,48,1.0,9.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,16.5,1.5,0.0,0.0,12.0,0.0,1.5
FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,HIGH,12,48,1.0,13.5,2.5,1.5,0.0,1.0,1.0,0.5,0.0,0.0,16.5,1.5,0.0,0.0,16.0,0.0,1.5
FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,LOW,4,48,1.0,6.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,12.5,1.0,0.0,0.0,8.0,0.0,1.0
FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,LOW,8,48,1.0,10.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,12.5,1.0,0.0,0.0,12.0,0.0,1.0
FAILURE_THRESHOLD,Q04_DELAY1,CONTROL_FAILURE,LOW,12,48,1.0,14.0,2.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,12.5,1.0,0.0,0.0,16.0,0.0,1.0
FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.5,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.5,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.5,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.5,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.5,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q04_DELAY1,POSE_SHIFT,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.5,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,HIGH,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.5,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,HIGH,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.5,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,HIGH,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.5,5.0,0.0,0.0,16.0,0.0,5.0
FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,LOW,4,48,0.5,3.5,4.5,3.0,0.0,1.0,2.5,0.5,0.0,0.0,29.5,3.0,0.0,0.0,8.0,0.0,3.0
FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,LOW,8,48,0.5,6.5,5.5,4.0,0.0,1.0,3.5,0.5,0.0,0.0,37.5,4.0,0.0,0.0,12.0,0.0,4.0
FAILURE_THRESHOLD,Q04_DELAY1,RESTRICTION_CHANGE,LOW,12,48,0.5,9.5,6.5,5.0,0.0,1.0,4.5,0.5,0.0,0.0,45.5,5.0,0.0,0.0,16.0,0.0,5.0
