episode_id,seed,storage_variant,trigger_variant,disturbance_family,severity,horizon,planner_id,claim_scope,completion,progress,repeated_failures,false_triggers,late_trigger_ticks,wasted_triggers,semantic_wakes,motion_wakes,control_wakes,semantic_latency_proxy_ms,motion_latency_proxy_ms,control_latency_proxy_ms,trigger_latency_ticks_mean,retries,escalations,aborts,stale_decisions,storage_reads,storage_writes,storage_bytes,storage_age_ticks,budget_cost_proxy
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265201,20265201,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23376,0.12,0.44,0.0,11,0,1,11,1,1,376,10,36.417187
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265202,20265202,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23376,0.12,0.44,0.0,11,0,1,11,1,1,376,10,36.417187
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265203,20265203,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23377,0.12,0.44,0.0,11,0,1,11,1,1,377,10,36.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265204,20265204,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23378,0.12,0.44,0.0,11,0,1,11,1,1,378,10,36.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265205,20265205,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23377,0.12,0.44,0.0,11,0,1,11,1,1,377,10,36.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265206,20265206,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23378,0.12,0.44,0.0,11,0,1,11,1,1,378,10,36.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265207,20265207,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23377,0.12,0.44,0.0,11,0,1,11,1,1,377,10,36.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265208,20265208,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23375,0.12,0.44,0.0,11,0,1,11,1,1,375,10,36.416211
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265209,20265209,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23377,0.12,0.44,0.0,11,0,1,11,1,1,377,10,36.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265210,20265210,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23378,0.12,0.44,0.0,11,0,1,11,1,1,378,10,36.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265211,20265211,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23377,0.12,0.44,0.0,11,0,1,11,1,1,377,10,36.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265212,20265212,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23375,0.12,0.44,0.0,11,0,1,11,1,1,375,10,36.416211
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265213,20265213,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23378,0.12,0.44,0.0,11,0,1,11,1,1,378,10,36.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265214,20265214,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23377,0.12,0.44,0.0,11,0,1,11,1,1,377,10,36.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265215,20265215,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23379,0.12,0.44,0.0,11,0,1,11,1,1,379,10,36.420117
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265216,20265216,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23377,0.12,0.44,0.0,11,0,1,11,1,1,377,10,36.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265217,20265217,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23378,0.12,0.44,0.0,11,0,1,11,1,1,378,10,36.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265218,20265218,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23377,0.12,0.44,0.0,11,0,1,11,1,1,377,10,36.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265219,20265219,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23376,0.12,0.44,0.0,11,0,1,11,1,1,376,10,36.417187
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H12__S20265220,20265220,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.416667,10,0,11,0,1,1,11,0.23375,0.12,0.44,0.0,11,0,1,11,1,1,375,10,36.416211
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265201,20265201,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23376,0.12,0.28,0.0,7,0,1,7,1,1,376,6,28.417188
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265202,20265202,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23376,0.12,0.28,0.0,7,0,1,7,1,1,376,6,28.417188
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265203,20265203,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23377,0.12,0.28,0.0,7,0,1,7,1,1,377,6,28.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265204,20265204,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23378,0.12,0.28,0.0,7,0,1,7,1,1,378,6,28.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265205,20265205,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23377,0.12,0.28,0.0,7,0,1,7,1,1,377,6,28.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265206,20265206,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23378,0.12,0.28,0.0,7,0,1,7,1,1,378,6,28.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265207,20265207,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23377,0.12,0.28,0.0,7,0,1,7,1,1,377,6,28.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265208,20265208,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23375,0.12,0.28,0.0,7,0,1,7,1,1,375,6,28.416211
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265209,20265209,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23377,0.12,0.28,0.0,7,0,1,7,1,1,377,6,28.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265210,20265210,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23378,0.12,0.28,0.0,7,0,1,7,1,1,378,6,28.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265211,20265211,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23377,0.12,0.28,0.0,7,0,1,7,1,1,377,6,28.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265212,20265212,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23375,0.12,0.28,0.0,7,0,1,7,1,1,375,6,28.416211
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265213,20265213,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23378,0.12,0.28,0.0,7,0,1,7,1,1,378,6,28.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265214,20265214,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23377,0.12,0.28,0.0,7,0,1,7,1,1,377,6,28.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265215,20265215,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23379,0.12,0.28,0.0,7,0,1,7,1,1,379,6,28.420117
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265216,20265216,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23377,0.12,0.28,0.0,7,0,1,7,1,1,377,6,28.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265217,20265217,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23378,0.12,0.28,0.0,7,0,1,7,1,1,378,6,28.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265218,20265218,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23377,0.12,0.28,0.0,7,0,1,7,1,1,377,6,28.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265219,20265219,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23376,0.12,0.28,0.0,7,0,1,7,1,1,376,6,28.417188
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H4__S20265220,20265220,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.25,6,0,7,0,1,1,7,0.23375,0.12,0.28,0.0,7,0,1,7,1,1,375,6,28.416211
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265201,20265201,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23376,0.12,0.36,0.0,9,0,1,9,1,1,376,8,32.417187
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265202,20265202,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23376,0.12,0.36,0.0,9,0,1,9,1,1,376,8,32.417187
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265203,20265203,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23377,0.12,0.36,0.0,9,0,1,9,1,1,377,8,32.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265204,20265204,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23378,0.12,0.36,0.0,9,0,1,9,1,1,378,8,32.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265205,20265205,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23377,0.12,0.36,0.0,9,0,1,9,1,1,377,8,32.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265206,20265206,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23378,0.12,0.36,0.0,9,0,1,9,1,1,378,8,32.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265207,20265207,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23377,0.12,0.36,0.0,9,0,1,9,1,1,377,8,32.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265208,20265208,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23375,0.12,0.36,0.0,9,0,1,9,1,1,375,8,32.416211
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265209,20265209,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23377,0.12,0.36,0.0,9,0,1,9,1,1,377,8,32.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265210,20265210,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23378,0.12,0.36,0.0,9,0,1,9,1,1,378,8,32.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265211,20265211,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23377,0.12,0.36,0.0,9,0,1,9,1,1,377,8,32.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265212,20265212,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23375,0.12,0.36,0.0,9,0,1,9,1,1,375,8,32.416211
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265213,20265213,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23378,0.12,0.36,0.0,9,0,1,9,1,1,378,8,32.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265214,20265214,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23377,0.12,0.36,0.0,9,0,1,9,1,1,377,8,32.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265215,20265215,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23379,0.12,0.36,0.0,9,0,1,9,1,1,379,8,32.420117
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265216,20265216,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23377,0.12,0.36,0.0,9,0,1,9,1,1,377,8,32.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265217,20265217,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23378,0.12,0.36,0.0,9,0,1,9,1,1,378,8,32.419141
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265218,20265218,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23377,0.12,0.36,0.0,9,0,1,9,1,1,377,8,32.418164
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265219,20265219,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23376,0.12,0.36,0.0,9,0,1,9,1,1,376,8,32.417187
LIVE_BELIEF__NO_REPLAN__RESTRICTION_CHANGE__LOW__H8__S20265220,20265220,LIVE_BELIEF,NO_REPLAN,RESTRICTION_CHANGE,LOW,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,0,0.375,8,0,9,0,1,1,9,0.23375,0.12,0.36,0.0,9,0,1,9,1,1,375,8,32.416211
LIVE_BELIEF__PERIODIC_ONLY__AVAILABILITY_LOSS__HIGH__H12__S20265201,20265201,LIVE_BELIEF,PERIODIC_ONLY,AVAILABILITY_LOSS,HIGH,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,3,0,3,5,2,0,1.15381,0.24,0.0,0.0,0,0,0,0,5,2,381,6,58.62207
LIVE_BELIEF__PERIODIC_ONLY__AVAILABILITY_LOSS__HIGH__H12__S20265202,20265202,LIVE_BELIEF,PERIODIC_ONLY,AVAILABILITY_LOSS,HIGH,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,3,0,3,5,2,0,1.15381,0.24,0.0,0.0,0,0,0,0,5,2,381,6,58.62207
LIVE_BELIEF__PERIODIC_ONLY__AVAILABILITY_LOSS__HIGH__H12__S20265203,20265203,LIVE_BELIEF,PERIODIC_ONLY,AVAILABILITY_LOSS,HIGH,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,3,0,3,5,2,0,1.15382,0.24,0.0,0.0,0,0,0,0,5,2,382,6,58.623047
LIVE_BELIEF__PERIODIC_ONLY__AVAILABILITY_LOSS__HIGH__H12__S20265204,20265204,LIVE_BELIEF,PERIODIC_ONLY,AVAILABILITY_LOSS,HIGH,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,3,0,3,5,2,0,1.15383,0.24,0.0,0.0,0,0,0,0,5,2,383,6,58.624023
LIVE_BELIEF__PERIODIC_ONLY__AVAILABILITY_LOSS__HIGH__H12__S20265205,20265205,LIVE_BELIEF,PERIODIC_ONLY,AVAILABILITY_LOSS,HIGH,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,3,0,3,5,2,0,1.15382,0.24,0.0,0.0,0,0,0,0,5,2,382,6,58.623047
