draw_id,R3-R0:mission_success:sampled_seeds,R3-R0:safety_composite:sampled_seeds,R3-R0:progress:sampled_seeds,R3-R0:total_wakes:sampled_seeds,R3-R1:mission_success:sampled_seeds,R3-R1:safety_composite:sampled_seeds,R3-R1:progress:sampled_seeds,R3-R1:total_wakes:sampled_seeds,R3-R2:mission_success:sampled_seeds,R3-R2:safety_composite:sampled_seeds,R3-R2:progress:sampled_seeds,R3-R2:total_wakes:sampled_seeds,P4-P6:mission_success:sampled_seeds,P4-P6:progress:sampled_seeds,R3-R0:mission_success,R3-R0:safety_composite,R3-R0:progress,R3-R0:total_wakes,R3-R1:mission_success,R3-R1:safety_composite,R3-R1:progress,R3-R1:total_wakes,R3-R2:mission_success,R3-R2:safety_composite,R3-R2:progress,R3-R2:total_wakes,P4-P6:mission_success,P4-P6:progress
6157,20262410|20262408|20262403|20262406|20262402|20262410|20262404|20262406|20262410|20262406,20262410|20262408|20262403|20262406|20262402|20262410|20262404|20262406|20262410|20262406,20262410|20262408|20262403|20262406|20262402|20262410|20262404|20262406|20262410|20262406,20262410|20262408|20262403|20262406|20262402|20262410|20262404|20262406|20262410|20262406,20262410|20262408|20262403|20262406|20262402|20262410|20262404|20262406|20262410|20262406,20262410|20262408|20262403|20262406|20262402|20262410|20262404|20262406|20262410|20262406,20262410|20262408|20262403|20262406|20262402|20262410|20262404|20262406|20262410|20262406,20262410|20262408|20262403|20262406|20262402|20262410|20262404|20262406|20262410|20262406,20262410|20262408|20262403|20262406|20262402|20262410|20262404|20262406|20262410|20262406,20262410|20262408|20262403|20262406|20262402|20262410|20262404|20262406|20262410|20262406,20262410|20262408|20262403|20262406|20262402|20262410|20262404|20262406|20262410|20262406,20262410|20262408|20262403|20262406|20262402|20262410|20262404|20262406|20262410|20262406,20262405|20262405|20262402|20262402|20262403,20262405|20262405|20262402|20262402|20262403,0.6766666666666667,0.0,0.6224271056234861,-0.5466666666666666,0.265,0.0,0.2542058338199658,0.185,0.0,0.0,7.885274573293798e-09,-0.6466666666666666,-0.33333333333333337,-0.28915712327479126
6158,20262404|20262401|20262402|20262405|20262404|20262410|20262405|20262405|20262406|20262404,20262404|20262401|20262402|20262405|20262404|20262410|20262405|20262405|20262406|20262404,20262404|20262401|20262402|20262405|20262404|20262410|20262405|20262405|20262406|20262404,20262404|20262401|20262402|20262405|20262404|20262410|20262405|20262405|20262406|20262404,20262404|20262401|20262402|20262405|20262404|20262410|20262405|20262405|20262406|20262404,20262404|20262401|20262402|20262405|20262404|20262410|20262405|20262405|20262406|20262404,20262404|20262401|20262402|20262405|20262404|20262410|20262405|20262405|20262406|20262404,20262404|20262401|20262402|20262405|20262404|20262410|20262405|20262405|20262406|20262404,20262404|20262401|20262402|20262405|20262404|20262410|20262405|20262405|20262406|20262404,20262404|20262401|20262402|20262405|20262404|20262410|20262405|20262405|20262406|20262404,20262404|20262401|20262402|20262405|20262404|20262410|20262405|20262405|20262406|20262404,20262404|20262401|20262402|20262405|20262404|20262410|20262405|20262405|20262406|20262404,20262405|20262405|20262402|20262402|20262404,20262405|20262405|20262402|20262402|20262404,0.6700000000000002,0.0,0.6162318380275318,-0.5516666666666666,0.255,0.0,0.24440349051906382,0.18666666666666668,0.0,0.0,-7.126347476571484e-09,-0.6599999999999999,-0.35000000000000003,-0.30585531019277146
6159,20262401|20262409|20262402|20262409|20262408|20262405|20262408|20262401|20262404|20262410,20262401|20262409|20262402|20262409|20262408|20262405|20262408|20262401|20262404|20262410,20262401|20262409|20262402|20262409|20262408|20262405|20262408|20262401|20262404|20262410,20262401|20262409|20262402|20262409|20262408|20262405|20262408|20262401|20262404|20262410,20262401|20262409|20262402|20262409|20262408|20262405|20262408|20262401|20262404|20262410,20262401|20262409|20262402|20262409|20262408|20262405|20262408|20262401|20262404|20262410,20262401|20262409|20262402|20262409|20262408|20262405|20262408|20262401|20262404|20262410,20262401|20262409|20262402|20262409|20262408|20262405|20262408|20262401|20262404|20262410,20262401|20262409|20262402|20262409|20262408|20262405|20262408|20262401|20262404|20262410,20262401|20262409|20262402|20262409|20262408|20262405|20262408|20262401|20262404|20262410,20262401|20262409|20262402|20262409|20262408|20262405|20262408|20262401|20262404|20262410,20262401|20262409|20262402|20262409|20262408|20262405|20262408|20262401|20262404|20262410,20262405|20262405|20262402|20262402|20262405,20262405|20262405|20262402|20262402|20262405,0.6766666666666667,0.0,0.6259008324630054,-0.5633333333333332,0.225,0.0,0.2150743462101175,0.1733333333333333,0.0,0.0,2.5070657611037102e-09,-0.6866666666666666,-0.3166666666666667,-0.27899541653092363
6160,20262406|20262402|20262410|20262405|20262401|20262401|20262409|20262408|20262408|20262405,20262406|20262402|20262410|20262405|20262401|20262401|20262409|20262408|20262408|20262405,20262406|20262402|20262410|20262405|20262401|20262401|20262409|20262408|20262408|20262405,20262406|20262402|20262410|20262405|20262401|20262401|20262409|20262408|20262408|20262405,20262406|20262402|20262410|20262405|20262401|20262401|20262409|20262408|20262408|20262405,20262406|20262402|20262410|20262405|20262401|20262401|20262409|20262408|20262408|20262405,20262406|20262402|20262410|20262405|20262401|20262401|20262409|20262408|20262408|20262405,20262406|20262402|20262410|20262405|20262401|20262401|20262409|20262408|20262408|20262405,20262406|20262402|20262410|20262405|20262401|20262401|20262409|20262408|20262408|20262405,20262406|20262402|20262410|20262405|20262401|20262401|20262409|20262408|20262408|20262405,20262406|20262402|20262410|20262405|20262401|20262401|20262409|20262408|20262408|20262405,20262406|20262402|20262410|20262405|20262401|20262401|20262409|20262408|20262408|20262405,20262405|20262405|20262402|20262403|20262401,20262405|20262405|20262402|20262403|20262401,0.6733333333333335,0.0,0.620336069671229,-0.5616666666666666,0.24,0.0,0.2294832002559941,0.1716666666666667,0.0,0.0,-4.145224626513816e-11,-0.6733333333333333,-0.31666666666666665,-0.27327240530560293
6161,20262401|20262402|20262407|20262410|20262407|20262409|20262409|20262407|20262402|20262403,20262401|20262402|20262407|20262410|20262407|20262409|20262409|20262407|20262402|20262403,20262401|20262402|20262407|20262410|20262407|20262409|20262409|20262407|20262402|20262403,20262401|20262402|20262407|20262410|20262407|20262409|20262409|20262407|20262402|20262403,20262401|20262402|20262407|20262410|20262407|20262409|20262409|20262407|20262402|20262403,20262401|20262402|20262407|20262410|20262407|20262409|20262409|20262407|20262402|20262403,20262401|20262402|20262407|20262410|20262407|20262409|20262409|20262407|20262402|20262403,20262401|20262402|20262407|20262410|20262407|20262409|20262409|20262407|20262402|20262403,20262401|20262402|20262407|20262410|20262407|20262409|20262409|20262407|20262402|20262403,20262401|20262402|20262407|20262410|20262407|20262409|20262409|20262407|20262402|20262403,20262401|20262402|20262407|20262410|20262407|20262409|20262409|20262407|20262402|20262403,20262401|20262402|20262407|20262410|20262407|20262409|20262409|20262407|20262402|20262403,20262405|20262405|20262402|20262403|20262402,20262405|20262405|20262402|20262403|20262402,0.6766666666666667,0.0,0.6276579711013066,-0.5883333333333333,0.225,0.0,0.2157226386066442,0.13999999999999999,0.0,0.0,-3.2434294744421172e-09,-0.6866666666666668,-0.33333333333333337,-0.28915712327479126
6162,20262407|20262406|20262404|20262403|20262406|20262405|20262405|20262401|20262405|20262410,20262407|20262406|20262404|20262403|20262406|20262405|20262405|20262401|20262405|20262410,20262407|20262406|20262404|20262403|20262406|20262405|20262405|20262401|20262405|20262410,20262407|20262406|20262404|20262403|20262406|20262405|20262405|20262401|20262405|20262410,20262407|20262406|20262404|20262403|20262406|20262405|20262405|20262401|20262405|20262410,20262407|20262406|20262404|20262403|20262406|20262405|20262405|20262401|20262405|20262410,20262407|20262406|20262404|20262403|20262406|20262405|20262405|20262401|20262405|20262410,20262407|20262406|20262404|20262403|20262406|20262405|20262405|20262401|20262405|20262410,20262407|20262406|20262404|20262403|20262406|20262405|20262405|20262401|20262405|20262410,20262407|20262406|20262404|20262403|20262406|20262405|20262405|20262401|20262405|20262410,20262407|20262406|20262404|20262403|20262406|20262405|20262405|20262401|20262405|20262410,20262407|20262406|20262404|20262403|20262406|20262405|20262405|20262401|20262405|20262410,20262405|20262405|20262402|20262403|20262403,20262405|20262405|20262402|20262403|20262403,0.67,0.0,0.6153076321422308,-0.5599999999999999,0.255,0.0,0.24412579696498188,0.17833333333333332,0.0,0.0,-5.2887457095233505e-09,-0.6599999999999999,-0.31666666666666665,-0.2731208652200621
6163,20262407|20262404|20262401|20262404|20262405|20262402|20262409|20262410|20262407|20262405,20262407|20262404|20262401|20262404|20262405|20262402|20262409|20262410|20262407|20262405,20262407|20262404|20262401|20262404|20262405|20262402|20262409|20262410|20262407|20262405,20262407|20262404|20262401|20262404|20262405|20262402|20262409|20262410|20262407|20262405,20262407|20262404|20262401|20262404|20262405|20262402|20262409|20262410|20262407|20262405,20262407|20262404|20262401|20262404|20262405|20262402|20262409|20262410|20262407|20262405,20262407|20262404|20262401|20262404|20262405|20262402|20262409|20262410|20262407|20262405,20262407|20262404|20262401|20262404|20262405|20262402|20262409|20262410|20262407|20262405,20262407|20262404|20262401|20262404|20262405|20262402|20262409|20262410|20262407|20262405,20262407|20262404|20262401|20262404|20262405|20262402|20262409|20262410|20262407|20262405,20262407|20262404|20262401|20262404|20262405|20262402|20262409|20262410|20262407|20262405,20262407|20262404|20262401|20262404|20262405|20262402|20262409|20262410|20262407|20262405,20262405|20262405|20262402|20262403|20262404,20262405|20262405|20262402|20262403|20262404,0.6733333333333335,0.0,0.621788645056886,-0.57,0.24,0.0,0.23001704781913768,0.1716666666666667,0.0,0.0,-3.293281610380017e-10,-0.6733333333333335,-0.33333333333333337,-0.2898190521380423
6164,20262410|20262405|20262405|20262401|20262405|20262402|20262402|20262409|20262401|20262407,20262410|20262405|20262405|20262401|20262405|20262402|20262402|20262409|20262401|20262407,20262410|20262405|20262405|20262401|20262405|20262402|20262402|20262409|20262401|20262407,20262410|20262405|20262405|20262401|20262405|20262402|20262402|20262409|20262401|20262407,20262410|20262405|20262405|20262401|20262405|20262402|20262402|20262409|20262401|20262407,20262410|20262405|20262405|20262401|20262405|20262402|20262402|20262409|20262401|20262407,20262410|20262405|20262405|20262401|20262405|20262402|20262402|20262409|20262401|20262407,20262410|20262405|20262405|20262401|20262405|20262402|20262402|20262409|20262401|20262407,20262410|20262405|20262405|20262401|20262405|20262402|20262402|20262409|20262401|20262407,20262410|20262405|20262405|20262401|20262405|20262402|20262402|20262409|20262401|20262407,20262410|20262405|20262405|20262401|20262405|20262402|20262402|20262409|20262401|20262407,20262410|20262405|20262405|20262401|20262405|20262402|20262402|20262409|20262401|20262407,20262405|20262405|20262402|20262403|20262405,20262405|20262405|20262402|20262403|20262405,0.6733333333333335,0.0,0.6216326208794974,-0.5866666666666667,0.24,0.0,0.22997382117631188,0.14666666666666667,0.0,0.0,6.36971081805863e-09,-0.6733333333333333,-0.3,-0.2629591584761945
6165,20262409|20262405|20262407|20262403|20262403|20262408|20262402|20262410|20262404|20262409,20262409|20262405|20262407|20262403|20262403|20262408|20262402|20262410|20262404|20262409,20262409|20262405|20262407|20262403|20262403|20262408|20262402|20262410|20262404|20262409,20262409|20262405|20262407|20262403|20262403|20262408|20262402|20262410|20262404|20262409,20262409|20262405|20262407|20262403|20262403|20262408|20262402|20262410|20262404|20262409,20262409|20262405|20262407|20262403|20262403|20262408|20262402|20262410|20262404|20262409,20262409|20262405|20262407|20262403|20262403|20262408|20262402|20262410|20262404|20262409,20262409|20262405|20262407|20262403|20262403|20262408|20262402|20262410|20262404|20262409,20262409|20262405|20262407|20262403|20262403|20262408|20262402|20262410|20262404|20262409,20262409|20262405|20262407|20262403|20262403|20262408|20262402|20262410|20262404|20262409,20262409|20262405|20262407|20262403|20262403|20262408|20262402|20262410|20262404|20262409,20262409|20262405|20262407|20262403|20262403|20262408|20262402|20262410|20262404|20262409,20262405|20262405|20262402|20262404|20262401,20262405|20262405|20262402|20262404|20262401,0.6766666666666667,0.0,0.6263664223256867,-0.5716666666666667,0.225,0.0,0.21529852044066283,0.16499999999999998,0.0,0.0,1.0330174281351448e-08,-0.6866666666666666,-0.33333333333333337,-0.2899705922235831
6166,20262401|20262408|20262402|20262405|20262405|20262409|20262406|20262403|20262401|20262409,20262401|20262408|20262402|20262405|20262405|20262409|20262406|20262403|20262401|20262409,20262401|20262408|20262402|20262405|20262405|20262409|20262406|20262403|20262401|20262409,20262401|20262408|20262402|20262405|20262405|20262409|20262406|20262403|20262401|20262409,20262401|20262408|20262402|20262405|20262405|20262409|20262406|20262403|20262401|20262409,20262401|20262408|20262402|20262405|20262405|20262409|20262406|20262403|20262401|20262409,20262401|20262408|20262402|20262405|20262405|20262409|20262406|20262403|20262401|20262409,20262401|20262408|20262402|20262405|20262405|20262409|20262406|20262403|20262401|20262409,20262401|20262408|20262402|20262405|20262405|20262409|20262406|20262403|20262401|20262409,20262401|20262408|20262402|20262405|20262405|20262409|20262406|20262403|20262401|20262409,20262401|20262408|20262402|20262405|20262405|20262409|20262406|20262403|20262401|20262409,20262401|20262408|20262402|20262405|20262405|20262409|20262406|20262403|20262401|20262409,20262405|20262405|20262402|20262404|20262402,20262405|20262405|20262402|20262404|20262402,0.6733333333333335,0.0,0.6225393972209528,-0.57,0.22000000000000003,0.0,0.21011541149694968,0.15333333333333335,0.0,0.0,-9.947745182037342e-09,-0.6933333333333334,-0.35000000000000003,-0.30585531019277146
6167,20262406|20262406|20262407|20262402|20262406|20262407|20262405|20262404|20262403|20262407,20262406|20262406|20262407|20262402|20262406|20262407|20262405|20262404|20262403|20262407,20262406|20262406|20262407|20262402|20262406|20262407|20262405|20262404|20262403|20262407,20262406|20262406|20262407|20262402|20262406|20262407|20262405|20262404|20262403|20262407,20262406|20262406|20262407|20262402|20262406|20262407|20262405|20262404|20262403|20262407,20262406|20262406|20262407|20262402|20262406|20262407|20262405|20262404|20262403|20262407,20262406|20262406|20262407|20262402|20262406|20262407|20262405|20262404|20262403|20262407,20262406|20262406|20262407|20262402|20262406|20262407|20262405|20262404|20262403|20262407,20262406|20262406|20262407|20262402|20262406|20262407|20262405|20262404|20262403|20262407,20262406|20262406|20262407|20262402|20262406|20262407|20262405|20262404|20262403|20262407,20262406|20262406|20262407|20262402|20262406|20262407|20262405|20262404|20262403|20262407,20262406|20262406|20262407|20262402|20262406|20262407|20262405|20262404|20262403|20262407,20262405|20262405|20262402|20262404|20262403,20262405|20262405|20262402|20262404|20262403,0.6666666666666667,0.0,0.6134460454857439,-0.55,0.25,0.0,0.2396009223570282,0.16666666666666669,0.0,0.0,-3.783625607175119e-08,-0.6666666666666667,-0.33333333333333337,-0.2898190521380423
6168,20262410|20262410|20262402|20262410|20262407|20262401|20262410|20262406|20262403|20262406,20262410|20262410|20262402|20262410|20262407|20262401|20262410|20262406|20262403|20262406,20262410|20262410|20262402|20262410|20262407|20262401|20262410|20262406|20262403|20262406,20262410|20262410|20262402|20262410|20262407|20262401|20262410|20262406|20262403|20262406,20262410|20262410|20262402|20262410|20262407|20262401|20262410|20262406|20262403|20262406,20262410|20262410|20262402|20262410|20262407|20262401|20262410|20262406|20262403|20262406,20262410|20262410|20262402|20262410|20262407|20262401|20262410|20262406|20262403|20262406,20262410|20262410|20262402|20262410|20262407|20262401|20262410|20262406|20262403|20262406,20262410|20262410|20262402|20262410|20262407|20262401|20262410|20262406|20262403|20262406,20262410|20262410|20262402|20262410|20262407|20262401|20262410|20262406|20262403|20262406,20262410|20262410|20262402|20262410|20262407|20262401|20262410|20262406|20262403|20262406,20262410|20262410|20262402|20262410|20262407|20262401|20262410|20262406|20262403|20262406,20262405|20262405|20262402|20262404|20262404,20262405|20262405|20262402|20262404|20262404,0.68,0.0,0.6259031848994439,-0.5733333333333334,0.27,0.0,0.25927374137801096,0.1716666666666667,0.0,0.0,2.394872228361766e-08,-0.64,-0.35000000000000003,-0.3065172390560226
6169,20262410|20262403|20262406|20262409|20262405|20262405|20262406|20262404|20262405|20262410,20262410|20262403|20262406|20262409|20262405|20262405|20262406|20262404|20262405|20262410,20262410|20262403|20262406|20262409|20262405|20262405|20262406|20262404|20262405|20262410,20262410|20262403|20262406|20262409|20262405|20262405|20262406|20262404|20262405|20262410,20262410|20262403|20262406|20262409|20262405|20262405|20262406|20262404|20262405|20262410,20262410|20262403|20262406|20262409|20262405|20262405|20262406|20262404|20262405|20262410,20262410|20262403|20262406|20262409|20262405|20262405|20262406|20262404|20262405|20262410,20262410|20262403|20262406|20262409|20262405|20262405|20262406|20262404|20262405|20262410,20262410|20262403|20262406|20262409|20262405|20262405|20262406|20262404|20262405|20262410,20262410|20262403|20262406|20262409|20262405|20262405|20262406|20262404|20262405|20262410,20262410|20262403|20262406|20262409|20262405|20262405|20262406|20262404|20262405|20262410,20262410|20262403|20262406|20262409|20262405|20262405|20262406|20262404|20262405|20262410,20262405|20262405|20262402|20262404|20262405,20262405|20262405|20262402|20262404|20262405,0.6766666666666667,0.0,0.6236382820962899,-0.5633333333333332,0.24499999999999997,0.0,0.23455435081358034,0.175,0.0,0.0,2.5551555061971895e-08,-0.6666666666666667,-0.3166666666666667,-0.2796573453941747
6170,20262409|20262405|20262401|20262406|20262409|20262404|20262409|20262405|20262404|20262404,20262409|20262405|20262401|20262406|20262409|20262404|20262409|20262405|20262404|20262404,20262409|20262405|20262401|20262406|20262409|20262404|20262409|20262405|20262404|20262404,20262409|20262405|20262401|20262406|20262409|20262404|20262409|20262405|20262404|20262404,20262409|20262405|20262401|20262406|20262409|20262404|20262409|20262405|20262404|20262404,20262409|20262405|20262401|20262406|20262409|20262404|20262409|20262405|20262404|20262404,20262409|20262405|20262401|20262406|20262409|20262404|20262409|20262405|20262404|20262404,20262409|20262405|20262401|20262406|20262409|20262404|20262409|20262405|20262404|20262404,20262409|20262405|20262401|20262406|20262409|20262404|20262409|20262405|20262404|20262404,20262409|20262405|20262401|20262406|20262409|20262404|20262409|20262405|20262404|20262404,20262409|20262405|20262401|20262406|20262409|20262404|20262409|20262405|20262404|20262404,20262409|20262405|20262401|20262406|20262409|20262404|20262409|20262405|20262404|20262404,20262405|20262405|20262402|20262405|20262401,20262405|20262405|20262402|20262405|20262401,0.6766666666666667,0.0,0.6281562652777012,-0.5549999999999999,0.205,0.0,0.19574871951259576,0.1716666666666667,0.0,0.0,-4.279102938838561e-09,-0.7066666666666668,-0.3,-0.26311069856173525
6171,20262407|20262406|20262410|20262408|20262405|20262407|20262409|20262404|20262401|20262403,20262407|20262406|20262410|20262408|20262405|20262407|20262409|20262404|20262401|20262403,20262407|20262406|20262410|20262408|20262405|20262407|20262409|20262404|20262401|20262403,20262407|20262406|20262410|20262408|20262405|20262407|20262409|20262404|20262401|20262403,20262407|20262406|20262410|20262408|20262405|20262407|20262409|20262404|20262401|20262403,20262407|20262406|20262410|20262408|20262405|20262407|20262409|20262404|20262401|20262403,20262407|20262406|20262410|20262408|20262405|20262407|20262409|20262404|20262401|20262403,20262407|20262406|20262410|20262408|20262405|20262407|20262409|20262404|20262401|20262403,20262407|20262406|20262410|20262408|20262405|20262407|20262409|20262404|20262401|20262403,20262407|20262406|20262410|20262408|20262405|20262407|20262409|20262404|20262401|20262403,20262407|20262406|20262410|20262408|20262405|20262407|20262409|20262404|20262401|20262403,20262407|20262406|20262410|20262408|20262405|20262407|20262409|20262404|20262401|20262403,20262405|20262405|20262402|20262405|20262402,20262405|20262405|20262402|20262405|20262402,0.6733333333333335,0.0,0.6207108877874956,-0.5616666666666666,0.24,0.0,0.22964037071331367,0.18000000000000002,0.0,0.0,-6.391402289825563e-09,-0.6733333333333333,-0.3166666666666667,-0.2789954165309236
6172,20262405|20262410|20262407|20262404|20262405|20262407|20262407|20262402|20262405|20262402,20262405|20262410|20262407|20262404|20262405|20262407|20262407|20262402|20262405|20262402,20262405|20262410|20262407|20262404|20262405|20262407|20262407|20262402|20262405|20262402,20262405|20262410|20262407|20262404|20262405|20262407|20262407|20262402|20262405|20262402,20262405|20262410|20262407|20262404|20262405|20262407|20262407|20262402|20262405|20262402,20262405|20262410|20262407|20262404|20262405|20262407|20262407|20262402|20262405|20262402,20262405|20262410|20262407|20262404|20262405|20262407|20262407|20262402|20262405|20262402,20262405|20262410|20262407|20262404|20262405|20262407|20262407|20262402|20262405|20262402,20262405|20262410|20262407|20262404|20262405|20262407|20262407|20262402|20262405|20262402,20262405|20262410|20262407|20262404|20262405|20262407|20262407|20262402|20262405|20262402,20262405|20262410|20262407|20262404|20262405|20262407|20262407|20262402|20262405|20262402,20262405|20262410|20262407|20262404|20262405|20262407|20262407|20262402|20262405|20262402,20262405|20262405|20262402|20262405|20262403,20262405|20262405|20262402|20262405|20262403,0.6700000000000002,0.0,0.617125249141518,-0.5766666666666665,0.255,0.0,0.244743488332715,0.16166666666666668,0.0,0.0,4.491195547314435e-09,-0.6599999999999999,-0.3,-0.26295915847619444
6173,20262407|20262407|20262406|20262405|20262405|20262401|20262404|20262405|20262406|20262407,20262407|20262407|20262406|20262405|20262405|20262401|20262404|20262405|20262406|20262407,20262407|20262407|20262406|20262405|20262405|20262401|20262404|20262405|20262406|20262407,20262407|20262407|20262406|20262405|20262405|20262401|20262404|20262405|20262406|20262407,20262407|20262407|20262406|20262405|20262405|20262401|20262404|20262405|20262406|20262407,20262407|20262407|20262406|20262405|20262405|20262401|20262404|20262405|20262406|20262407,20262407|20262407|20262406|20262405|20262405|20262401|20262404|20262405|20262406|20262407,20262407|20262407|20262406|20262405|20262405|20262401|20262404|20262405|20262406|20262407,20262407|20262407|20262406|20262405|20262405|20262401|20262404|20262405|20262406|20262407,20262407|20262407|20262406|20262405|20262405|20262401|20262404|20262405|20262406|20262407,20262407|20262407|20262406|20262405|20262405|20262401|20262404|20262405|20262406|20262407,20262407|20262407|20262406|20262405|20262405|20262401|20262404|20262405|20262406|20262407,20262405|20262405|20262402|20262405|20262404,20262405|20262405|20262402|20262405|20262404,0.6666666666666667,0.0,0.6125340202100826,-0.5583333333333333,0.25,0.0,0.23931470680477046,0.175,0.0,0.0,-2.2772411782205164e-08,-0.6666666666666667,-0.3166666666666667,-0.2796573453941747
6174,20262406|20262408|20262408|20262406|20262403|20262410|20262407|20262405|20262407|20262405,20262406|20262408|20262408|20262406|20262403|20262410|20262407|20262405|20262407|20262405,20262406|20262408|20262408|20262406|20262403|20262410|20262407|20262405|20262407|20262405,20262406|20262408|20262408|20262406|20262403|20262410|20262407|20262405|20262407|20262405,20262406|20262408|20262408|20262406|20262403|20262410|20262407|20262405|20262407|20262405,20262406|20262408|20262408|20262406|20262403|20262410|20262407|20262405|20262407|20262405,20262406|20262408|20262408|20262406|20262403|20262410|20262407|20262405|20262407|20262405,20262406|20262408|20262408|20262406|20262403|20262410|20262407|20262405|20262407|20262405,20262406|20262408|20262408|20262406|20262403|20262410|20262407|20262405|20262407|20262405,20262406|20262408|20262408|20262406|20262403|20262410|20262407|20262405|20262407|20262405,20262406|20262408|20262408|20262406|20262403|20262410|20262407|20262405|20262407|20262405,20262406|20262408|20262408|20262406|20262403|20262410|20262407|20262405|20262407|20262405,20262405|20262405|20262402|20262405|20262405,20262405|20262405|20262402|20262405|20262405,0.6700000000000002,0.0,0.6149084699291599,-0.5516666666666665,0.255,0.0,0.24396396818534,0.18666666666666668,0.0,0.0,-2.206616404043517e-09,-0.6599999999999999,-0.2833333333333333,-0.2527974517323268
6175,20262408|20262409|20262403|20262408|20262409|20262409|20262407|20262408|20262401|20262401,20262408|20262409|20262403|20262408|20262409|20262409|20262407|20262408|20262401|20262401,20262408|20262409|20262403|20262408|20262409|20262409|20262407|20262408|20262401|20262401,20262408|20262409|20262403|20262408|20262409|20262409|20262407|20262408|20262401|20262401,20262408|20262409|20262403|20262408|20262409|20262409|20262407|20262408|20262401|20262401,20262408|20262409|20262403|20262408|20262409|20262409|20262407|20262408|20262401|20262401,20262408|20262409|20262403|20262408|20262409|20262409|20262407|20262408|20262401|20262401,20262408|20262409|20262403|20262408|20262409|20262409|20262407|20262408|20262401|20262401,20262408|20262409|20262403|20262408|20262409|20262409|20262407|20262408|20262401|20262401,20262408|20262409|20262403|20262408|20262409|20262409|20262407|20262408|20262401|20262401,20262408|20262409|20262403|20262408|20262409|20262409|20262407|20262408|20262401|20262401,20262408|20262409|20262403|20262408|20262409|20262409|20262407|20262408|20262401|20262401,20262405|20262405|20262403|20262401|20262401,20262405|20262405|20262403|20262401|20262401,0.6766666666666667,0.0,0.6269998365461781,-0.5633333333333332,0.205,0.0,0.1953010244010488,0.1716666666666667,0.0,0.0,-8.179290597783624e-09,-0.7066666666666668,-0.29999999999999993,-0.2573876873364146
6176,20262409|20262408|20262402|20262407|20262402|20262406|20262406|20262403|20262409|20262407,20262409|20262408|20262402|20262407|20262402|20262406|20262406|20262403|20262409|20262407,20262409|20262408|20262402|20262407|20262402|20262406|20262406|20262403|20262409|20262407,20262409|20262408|20262402|20262407|20262402|20262406|20262406|20262403|20262409|20262407,20262409|20262408|20262402|20262407|20262402|20262406|20262406|20262403|20262409|20262407,20262409|20262408|20262402|20262407|20262402|20262406|20262406|20262403|20262409|20262407,20262409|20262408|20262402|20262407|20262402|20262406|20262406|20262403|20262409|20262407,20262409|20262408|20262402|20262407|20262402|20262406|20262406|20262403|20262409|20262407,20262409|20262408|20262402|20262407|20262402|20262406|20262406|20262403|20262409|20262407,20262409|20262408|20262402|20262407|20262402|20262406|20262406|20262403|20262409|20262407,20262409|20262408|20262402|20262407|20262402|20262406|20262406|20262403|20262409|20262407,20262409|20262408|20262402|20262407|20262402|20262406|20262406|20262403|20262409|20262407,20262405|20262405|20262403|20262401|20262402,20262405|20262405|20262403|20262401|20262402,0.6733333333333335,0.0,0.6239817083212091,-0.5616666666666666,0.22000000000000003,0.0,0.21059205452425594,0.145,0.0,0.0,-2.0689475517809975e-08,-0.6933333333333334,-0.31666666666666665,-0.27327240530560293
6177,20262405|20262409|20262403|20262406|20262401|20262408|20262406|20262408|20262401|20262406,20262405|20262409|20262403|20262406|20262401|20262408|20262406|20262408|20262401|20262406,20262405|20262409|20262403|20262406|20262401|20262408|20262406|20262408|20262401|20262406,20262405|20262409|20262403|20262406|20262401|20262408|20262406|20262408|20262401|20262406,20262405|20262409|20262403|20262406|20262401|20262408|20262406|20262408|20262401|20262406,20262405|20262409|20262403|20262406|20262401|20262408|20262406|20262408|20262401|20262406,20262405|20262409|20262403|20262406|20262401|20262408|20262406|20262408|20262401|20262406,20262405|20262409|20262403|20262406|20262401|20262408|20262406|20262408|20262401|20262406,20262405|20262409|20262403|20262406|20262401|20262408|20262406|20262408|20262401|20262406,20262405|20262409|20262403|20262406|20262401|20262408|20262406|20262408|20262401|20262406,20262405|20262409|20262403|20262406|20262401|20262408|20262406|20262408|20262401|20262406,20262405|20262409|20262403|20262406|20262401|20262408|20262406|20262408|20262401|20262406,20262405|20262405|20262403|20262401|20262403,20262405|20262405|20262403|20262401|20262403,0.6700000000000002,0.0,0.6165152445480622,-0.5433333333333332,0.23500000000000001,0.0,0.2243130832611837,0.17666666666666667,0.0,0.0,-3.099345380748927e-08,-0.68,-0.29999999999999993,-0.2572361472508738
