episode_id,seed,storage_variant,trigger_variant,disturbance_family,severity,horizon,planner_id,claim_scope,completion,progress,repeated_failures,false_triggers,late_trigger_ticks,wasted_triggers,semantic_wakes,motion_wakes,control_wakes,semantic_latency_proxy_ms,motion_latency_proxy_ms,control_latency_proxy_ms,trigger_latency_ticks_mean,retries,escalations,aborts,stale_decisions,storage_reads,storage_writes,storage_bytes,storage_age_ticks,budget_cost_proxy
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H4__S20265315,20265315,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,2,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H4__S20265316,20265316,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,2,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H4__S20265317,20265317,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,2,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H4__S20265318,20265318,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46375,0.24,0.0,0.0,0,0,0,0,2,1,375,2,28.466211
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H4__S20265319,20265319,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.4638,0.24,0.0,0.0,0,0,0,0,2,1,380,2,28.471094
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H4__S20265320,20265320,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.4638,0.24,0.0,0.0,0,0,0,0,2,1,380,2,28.471094
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265301,20265301,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.4638,0.24,0.0,0.0,0,0,0,0,2,1,380,4,28.471094
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265302,20265302,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,4,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265303,20265303,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,4,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265304,20265304,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,4,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265305,20265305,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,4,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265306,20265306,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,4,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265307,20265307,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,4,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265308,20265308,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46376,0.24,0.0,0.0,0,0,0,0,2,1,376,4,28.467188
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265309,20265309,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,4,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265310,20265310,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,4,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265311,20265311,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,4,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265312,20265312,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,4,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265313,20265313,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,4,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265314,20265314,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.4638,0.24,0.0,0.0,0,0,0,0,2,1,380,4,28.471094
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265315,20265315,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,4,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265316,20265316,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,4,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265317,20265317,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,4,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265318,20265318,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46375,0.24,0.0,0.0,0,0,0,0,2,1,375,4,28.466211
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265319,20265319,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.4638,0.24,0.0,0.0,0,0,0,0,2,1,380,4,28.471094
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__HIGH__H8__S20265320,20265320,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,HIGH,8,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.4638,0.24,0.0,0.0,0,0,0,0,2,1,380,4,28.471094
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265301,20265301,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,6,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265302,20265302,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,6,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265303,20265303,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,6,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265304,20265304,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,6,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265305,20265305,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,6,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265306,20265306,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,6,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265307,20265307,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,6,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265308,20265308,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46376,0.24,0.0,0.0,0,0,0,0,2,1,376,6,28.467188
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265309,20265309,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,6,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265310,20265310,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,6,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265311,20265311,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,6,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265312,20265312,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,6,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265313,20265313,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,6,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265314,20265314,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.4638,0.24,0.0,0.0,0,0,0,0,2,1,380,6,28.471094
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265315,20265315,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,6,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265316,20265316,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,6,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265317,20265317,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,6,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265318,20265318,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46375,0.24,0.0,0.0,0,0,0,0,2,1,375,6,28.466211
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265319,20265319,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.4638,0.24,0.0,0.0,0,0,0,0,2,1,380,6,28.471094
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H12__S20265320,20265320,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,12,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46381,0.24,0.0,0.0,0,0,0,0,2,1,381,6,28.47207
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265301,20265301,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,2,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265302,20265302,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,2,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265303,20265303,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,2,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265304,20265304,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,2,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265305,20265305,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,2,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265306,20265306,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,2,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265307,20265307,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,2,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265308,20265308,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46376,0.24,0.0,0.0,0,0,0,0,2,1,376,2,28.467188
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265309,20265309,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,2,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265310,20265310,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,2,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265311,20265311,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,2,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265312,20265312,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,2,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265313,20265313,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46379,0.24,0.0,0.0,0,0,0,0,2,1,379,2,28.470117
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265314,20265314,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.4638,0.24,0.0,0.0,0,0,0,0,2,1,380,2,28.471094
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265315,20265315,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46377,0.24,0.0,0.0,0,0,0,0,2,1,377,2,28.468164
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265316,20265316,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,2,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265317,20265317,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46378,0.24,0.0,0.0,0,0,0,0,2,1,378,2,28.469141
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265318,20265318,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46375,0.24,0.0,0.0,0,0,0,0,2,1,375,2,28.466211
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265319,20265319,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.4638,0.24,0.0,0.0,0,0,0,0,2,1,380,2,28.471094
LIVE_BELIEF__EVENT_DRIVEN__POSE_SHIFT__LOW__H4__S20265320,20265320,LIVE_BELIEF,EVENT_DRIVEN,POSE_SHIFT,LOW,4,ORACLE_TYPED_SEMANTIC_V2,SYNTHETIC_WHITE_BOX_ENGINEERING_ORACLE_NOT_VLA,1,1.0,0,0,0,0,2,2,0,0.46381,0.24,0.0,0.0,0,0,0,0,2,1,381,2,28.47207
